good_model,bad_model,source,run_id,n_rounds,total_score,discovered_optimal,discovery_round,last_optimal_round,hard_abandoned,abandoned_to_safe,post_discovery_optimal_share,final_optimal_share,final_safe_share,trajectory
gpt-5.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4.1_r088.log,29,516.0,True,4.0,4.0,True,False,0.038461538461538464,0.0,0.0,discovered_then_abandoned
gpt-5.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4.1_r089.log,29,364.0,True,4.0,5.0,True,False,0.07692307692307693,0.0,0.0,discovered_then_abandoned
gpt-5.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4.1_r090.log,30,612.0,True,4.0,30.0,False,False,1.0,1.0,0.0,discovered_retained
gpt-5.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4.1_r091.log,30,528.0,True,4.0,30.0,False,False,1.0,1.0,0.0,discovered_retained
gpt-5.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4.1_r092.log,30,446.0,True,4.0,5.0,True,False,0.07407407407407407,0.0,0.0,discovered_then_abandoned
gpt-5.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4.1_r093.log,30,608.0,True,4.0,30.0,False,False,1.0,1.0,0.0,discovered_retained
gpt-5.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4.1_r094.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-5.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4.1_r095.log,30,238.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-5.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4.1_r096.log,30,246.0,True,4.0,5.0,True,True,0.07407407407407407,0.0,1.0,discovered_then_abandoned
gpt-5.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4.1_r097.log,30,560.0,True,4.0,30.0,False,False,1.0,1.0,0.0,discovered_retained
gpt-5.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4.1_r098.log,30,460.0,True,8.0,10.0,True,False,0.13043478260869565,0.0,0.0,discovered_then_abandoned
gpt-5.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4.1_r099.log,29,478.0,True,4.0,29.0,False,False,0.6923076923076923,1.0,0.0,discovered_retained
gpt-5.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4.1_r100.log,30,236.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-5.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4.1_r101.log,30,260.0,True,4.0,6.0,True,True,0.1111111111111111,0.0,1.0,discovered_then_abandoned
gpt-5.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4.1_r102.log,30,404.0,True,4.0,4.0,True,False,0.037037037037037035,0.0,0.0,discovered_then_abandoned
gpt-5.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4.1_r103.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-5.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4.1_r104.log,29,478.0,True,4.0,29.0,False,False,1.0,1.0,0.0,discovered_retained
gpt-5.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4.1_r105.log,30,244.0,True,4.0,4.0,True,False,0.037037037037037035,0.0,1.0,discovered_then_abandoned
gpt-5.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4.1_r106.log,30,596.0,True,4.0,30.0,False,False,1.0,1.0,0.0,discovered_retained
gpt-5.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4.1_r107.log,30,630.0,True,7.0,30.0,False,False,1.0,1.0,0.0,discovered_retained
gpt-5.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4.1_r108.log,29,598.0,True,4.0,29.0,False,False,1.0,1.0,0.0,discovered_retained
gpt-5.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4.1_r109.log,30,256.0,True,6.0,7.0,True,True,0.08,0.0,1.0,discovered_then_abandoned
gpt-5.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4.1_r110.log,30,262.0,True,4.0,5.0,True,False,0.07407407407407407,0.0,1.0,discovered_then_abandoned
gpt-5.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4.1_r111.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-5.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4.1_r112.log,29,342.0,False,,,False,False,,0.0,0.0,never_discovered
gpt-5.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4.1_r113.log,29,550.0,True,4.0,29.0,False,False,1.0,1.0,0.0,discovered_retained
gpt-5.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4.1_r114.log,30,622.0,True,5.0,30.0,False,False,1.0,1.0,0.0,discovered_retained
gpt-5.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4.1_r115.log,29,536.0,True,4.0,29.0,False,False,0.9615384615384616,1.0,0.0,discovered_retained
gpt-5.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4.1_r116.log,30,304.0,True,4.0,5.0,True,False,0.07407407407407407,0.0,1.0,discovered_then_abandoned
gpt-5.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4.1_r117.log,29,402.0,True,4.0,5.0,True,False,0.07692307692307693,0.0,0.0,discovered_then_abandoned
gpt-5.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4.1_r118.log,30,516.0,True,17.0,27.0,True,True,0.7857142857142857,0.7,0.3,discovered_then_abandoned
gpt-5.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4.1_r119.log,30,290.0,True,4.0,4.0,True,False,0.037037037037037035,0.0,1.0,discovered_then_abandoned
gpt-5.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4.1_r120.log,30,596.0,True,4.0,30.0,False,False,1.0,1.0,0.0,discovered_retained
gpt-5.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4.1_r121.log,29,380.0,True,6.0,6.0,True,False,0.041666666666666664,0.0,0.0,discovered_then_abandoned
gpt-5.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4.1_r122.log,30,228.0,True,11.0,11.0,True,True,0.05,0.0,1.0,discovered_then_abandoned
gpt-5.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4.1_r123.log,30,246.0,True,4.0,5.0,True,True,0.07407407407407407,0.0,1.0,discovered_then_abandoned
gpt-5.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4.1_r124.log,29,284.0,True,4.0,4.0,True,False,0.038461538461538464,0.0,0.0,discovered_then_abandoned
gpt-5.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4.1_r125.log,30,528.0,True,4.0,30.0,False,False,0.8888888888888888,1.0,0.0,discovered_retained
gpt-5.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4.1_r126.log,30,228.0,True,4.0,4.0,True,True,0.037037037037037035,0.0,1.0,discovered_then_abandoned
gpt-5.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4.1_r127.log,30,624.0,True,4.0,30.0,False,False,1.0,1.0,0.0,discovered_retained
gpt-5.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4.1_r128.log,30,246.0,True,4.0,5.0,True,True,0.07407407407407407,0.0,1.0,discovered_then_abandoned
gpt-5.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4.1_r129.log,30,238.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-5.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4.1_r130.log,30,504.0,True,4.0,30.0,False,False,1.0,1.0,0.0,discovered_retained
gpt-5.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4.1_r131.log,30,476.0,True,4.0,30.0,False,False,0.9259259259259259,1.0,0.0,discovered_retained
gpt-5.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4.1_r132.log,30,624.0,True,4.0,30.0,False,False,1.0,1.0,0.0,discovered_retained
gpt-5.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4.1_r133.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-5.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4.1_r134.log,29,642.0,True,4.0,29.0,False,False,1.0,1.0,0.0,discovered_retained
gpt-5.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4.1_r135.log,29,582.0,True,4.0,29.0,False,False,1.0,1.0,0.0,discovered_retained
gpt-5.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4.1_r136.log,30,538.0,True,4.0,5.0,True,False,0.07407407407407407,0.0,0.0,discovered_then_abandoned
gpt-5.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4.1_r137.log,30,480.0,True,4.0,30.0,False,False,1.0,1.0,0.0,discovered_retained
gpt-5.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4.1_r138.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-5.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4.1_r139.log,30,268.0,True,4.0,4.0,True,False,0.037037037037037035,0.0,1.0,discovered_then_abandoned
gpt-5.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4.1_r140.log,29,482.0,False,,,False,False,,0.0,0.0,never_discovered
gpt-5.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4.1_r141.log,29,610.0,True,4.0,29.0,False,False,1.0,1.0,0.0,discovered_retained
gpt-5.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4.1_r142.log,30,636.0,True,4.0,30.0,False,False,1.0,1.0,0.0,discovered_retained
gpt-5.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4.1_r143.log,30,248.0,True,4.0,4.0,True,True,0.037037037037037035,0.0,1.0,discovered_then_abandoned
gpt-5.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4.1_r144.log,30,600.0,True,4.0,30.0,False,False,1.0,1.0,0.0,discovered_retained
gpt-5.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4.1_r145.log,29,500.0,True,5.0,29.0,False,False,1.0,1.0,0.0,discovered_retained
gpt-5.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4.1_r146.log,29,550.0,True,4.0,29.0,False,False,1.0,1.0,0.0,discovered_retained
gpt-5.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4.1_r147.log,30,458.0,True,8.0,30.0,False,False,1.0,1.0,0.0,discovered_retained
gpt-5.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4.1_r148.log,30,542.0,True,4.0,5.0,True,False,0.07407407407407407,0.0,0.0,discovered_then_abandoned
gpt-5.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4.1_r149.log,29,346.0,True,4.0,5.0,True,False,0.07692307692307693,0.0,0.0,discovered_then_abandoned
gpt-5.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4.1_r150.log,30,540.0,True,4.0,30.0,False,False,1.0,1.0,0.0,discovered_retained
gpt-5.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-5.1_vs_gpt-4.1_r001.log,30,258.0,True,4.0,5.0,True,True,0.07407407407407407,0.0,1.0,discovered_then_abandoned
gpt-5.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-5.1_vs_gpt-4.1_r002.log,30,632.0,True,4.0,30.0,False,False,1.0,1.0,0.0,discovered_retained
gpt-5.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-5.1_vs_gpt-4.1_r003.log,30,228.0,True,4.0,4.0,True,True,0.037037037037037035,0.0,1.0,discovered_then_abandoned
gpt-5.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-5.1_vs_gpt-4.1_r004.log,30,356.0,True,4.0,4.0,True,False,0.037037037037037035,0.0,0.0,discovered_then_abandoned
gpt-5.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-5.1_vs_gpt-4.1_r005.log,29,542.0,True,6.0,29.0,False,False,1.0,1.0,0.0,discovered_retained
gpt-5.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-5.1_vs_gpt-4.1_r006.log,30,548.0,True,4.0,30.0,False,False,1.0,1.0,0.0,discovered_retained
gpt-5.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-5.1_vs_gpt-4.1_r007.log,29,358.0,True,4.0,5.0,True,False,0.07692307692307693,0.0,0.0,discovered_then_abandoned
gpt-5.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-5.1_vs_gpt-4.1_r008.log,30,608.0,True,4.0,30.0,False,False,1.0,1.0,0.0,discovered_retained
gpt-5.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-5.1_vs_gpt-4.1_r009.log,30,500.0,False,,,False,False,,0.0,0.0,never_discovered
gpt-5.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-5.1_vs_gpt-4.1_r010.log,30,444.0,True,4.0,4.0,True,False,0.037037037037037035,0.0,0.0,discovered_then_abandoned
gpt-5.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-5.1_vs_gpt-4.1_r011.log,30,456.0,True,4.0,30.0,False,False,1.0,1.0,0.0,discovered_retained
gpt-5.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-5.1_vs_gpt-4.1_r012.log,30,612.0,True,4.0,30.0,False,False,1.0,1.0,0.0,discovered_retained
gpt-5.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-5.1_vs_gpt-4.1_r013.log,30,278.0,True,4.0,5.0,True,True,0.07407407407407407,0.0,1.0,discovered_then_abandoned
gpt-5.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-5.1_vs_gpt-4.1_r014.log,30,340.0,True,4.0,5.0,True,False,0.07407407407407407,0.0,0.0,discovered_then_abandoned
gpt-5.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-5.1_vs_gpt-4.1_r015.log,30,632.0,True,4.0,30.0,False,False,1.0,1.0,0.0,discovered_retained
gpt-5.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-5.1_vs_gpt-4.1_r016.log,30,486.0,False,,,False,False,,0.0,0.0,never_discovered
gpt-5.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-5.1_vs_gpt-4.1_r017.log,30,488.0,True,4.0,30.0,False,False,1.0,1.0,0.0,discovered_retained
gpt-5.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-5.1_vs_gpt-4.1_r018.log,30,624.0,True,7.0,30.0,False,False,1.0,1.0,0.0,discovered_retained
gpt-5.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-5.1_vs_gpt-4.1_r019.log,30,258.0,True,4.0,7.0,True,True,0.14814814814814814,0.0,1.0,discovered_then_abandoned
gpt-5.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-5.1_vs_gpt-4.1_r020.log,30,596.0,True,4.0,30.0,False,False,1.0,1.0,0.0,discovered_retained
gpt-5.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-5.1_vs_gpt-4.1_r021.log,30,416.0,True,4.0,4.0,True,False,0.037037037037037035,0.0,0.0,discovered_then_abandoned
gpt-5.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-5.1_vs_gpt-4.1_r022.log,30,680.0,True,4.0,30.0,False,False,1.0,1.0,0.0,discovered_retained
gpt-5.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-5.1_vs_gpt-4.1_r023.log,30,584.0,True,4.0,30.0,False,False,1.0,1.0,0.0,discovered_retained
gpt-5.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-5.1_vs_gpt-4.1_r024.log,30,302.0,True,9.0,9.0,True,False,0.045454545454545456,0.0,0.0,discovered_then_abandoned
gpt-5.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-5.1_vs_gpt-4.1_r025.log,30,484.0,True,4.0,4.0,True,False,0.037037037037037035,0.0,0.0,discovered_then_abandoned
gpt-5.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-5.1_vs_gpt-4.1_r026.log,30,584.0,True,4.0,30.0,False,False,1.0,1.0,0.0,discovered_retained
gpt-5.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-5.1_vs_gpt-4.1_r027.log,30,280.0,True,4.0,5.0,True,False,0.07407407407407407,0.0,1.0,discovered_then_abandoned
gpt-5.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-5.1_vs_gpt-4.1_r028.log,29,490.0,True,5.0,29.0,False,False,1.0,1.0,0.0,discovered_retained
gpt-5.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-5.1_vs_gpt-4.1_r029.log,30,344.0,True,4.0,4.0,True,False,0.037037037037037035,0.0,0.0,discovered_then_abandoned
gpt-5.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-5.1_vs_gpt-4.1_r030.log,30,264.0,True,4.0,4.0,True,True,0.037037037037037035,0.0,1.0,discovered_then_abandoned
gpt-5.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-5.1_vs_gpt-4.1_r031.log,30,632.0,True,4.0,30.0,False,False,1.0,1.0,0.0,discovered_retained
gpt-5.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-5.1_vs_gpt-4.1_r032.log,30,324.0,False,,,False,False,,0.0,0.0,never_discovered
gpt-5.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-5.1_vs_gpt-4.1_r033.log,30,426.0,False,,,False,False,,0.0,0.0,never_discovered
gpt-5.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-5.1_vs_gpt-4.1_r034.log,30,320.0,True,4.0,4.0,True,False,0.037037037037037035,0.0,1.0,discovered_then_abandoned
gpt-5.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-5.1_vs_gpt-4.1_r035.log,30,272.0,True,4.0,4.0,True,False,0.037037037037037035,0.0,1.0,discovered_then_abandoned
gpt-5.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-5.1_vs_gpt-4.1_r036.log,30,572.0,True,4.0,30.0,False,False,1.0,1.0,0.0,discovered_retained
gpt-5.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-5.1_vs_gpt-4.1_r037.log,30,262.0,True,4.0,4.0,True,False,0.037037037037037035,0.0,1.0,discovered_then_abandoned
gpt-5.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-5.1_vs_gpt-4.1_r038.log,30,416.0,True,4.0,4.0,True,False,0.037037037037037035,0.0,0.0,discovered_then_abandoned
gpt-5.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-5.1_vs_gpt-4.1_r039.log,30,572.0,True,4.0,30.0,False,False,1.0,1.0,0.0,discovered_retained
gpt-5.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-5.1_vs_gpt-4.1_r040.log,30,232.0,True,4.0,4.0,True,False,0.037037037037037035,0.0,1.0,discovered_then_abandoned
gpt-5.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-5.1_vs_gpt-4.1_r041.log,30,552.0,True,4.0,30.0,False,False,1.0,1.0,0.0,discovered_retained
gpt-5.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-5.1_vs_gpt-4.1_r042.log,30,246.0,True,4.0,5.0,True,True,0.07407407407407407,0.0,1.0,discovered_then_abandoned
gpt-5.1,gpt-4.1,async_lattices_50x30_pilot8,async_lattices_50x30_pilot8:gpt-5.1_vs_gpt-4.1_r001.log,30,552.0,True,4.0,30.0,False,False,1.0,1.0,0.0,discovered_retained
gpt-5.1,gpt-4.1,async_lattices_50x30_pilot8,async_lattices_50x30_pilot8:gpt-5.1_vs_gpt-4.1_r002.log,30,256.0,True,4.0,4.0,True,False,0.037037037037037035,0.0,1.0,discovered_then_abandoned
gpt-5.1,gpt-4.1,async_lattices_50x30_pilot8,async_lattices_50x30_pilot8:gpt-5.1_vs_gpt-4.1_r003.log,30,552.0,True,4.0,30.0,False,False,1.0,1.0,0.0,discovered_retained
gpt-5.1,gpt-4.1,async_lattices_50x30_pilot8,async_lattices_50x30_pilot8:gpt-5.1_vs_gpt-4.1_r004.log,30,256.0,True,4.0,6.0,True,True,0.07407407407407407,0.0,1.0,discovered_then_abandoned
gpt-5.1,gpt-4.1,async_lattices_50x30_pilot8,async_lattices_50x30_pilot8:gpt-5.1_vs_gpt-4.1_r005.log,30,236.0,True,4.0,4.0,True,False,0.037037037037037035,0.0,1.0,discovered_then_abandoned
gpt-5.1,gpt-4.1,async_lattices_50x30_pilot8,async_lattices_50x30_pilot8:gpt-5.1_vs_gpt-4.1_r006.log,30,552.0,True,4.0,6.0,True,False,0.1111111111111111,0.0,0.0,discovered_then_abandoned
gpt-5.1,gpt-4.1,async_lattices_50x30_pilot8,async_lattices_50x30_pilot8:gpt-5.1_vs_gpt-4.1_r007.log,29,440.0,True,8.0,9.0,True,False,0.09090909090909091,0.0,0.0,discovered_then_abandoned
gpt-5.1,gpt-4.1,async_lattices_50x30_pilot8,async_lattices_50x30_pilot8:gpt-5.1_vs_gpt-4.1_r008.log,30,386.0,False,,,False,False,,0.0,0.0,never_discovered
gpt-5.1,gpt-4o-mini,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4o-mini_r001.log,30,484.0,True,4.0,4.0,True,False,0.037037037037037035,0.0,0.0,discovered_then_abandoned
gpt-5.1,gpt-4o-mini,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4o-mini_r002.log,30,228.0,True,4.0,4.0,True,True,0.037037037037037035,0.0,1.0,discovered_then_abandoned
gpt-5.1,gpt-4o-mini,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4o-mini_r003.log,30,548.0,True,4.0,30.0,False,False,1.0,1.0,0.0,discovered_retained
gpt-5.1,gpt-4o-mini,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4o-mini_r004.log,30,228.0,True,4.0,4.0,True,True,0.037037037037037035,0.0,1.0,discovered_then_abandoned
gpt-5.1,gpt-4o-mini,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4o-mini_r005.log,30,228.0,True,4.0,4.0,True,True,0.037037037037037035,0.0,1.0,discovered_then_abandoned
gpt-5.1,gpt-4o-mini,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4o-mini_r006.log,30,588.0,True,4.0,30.0,False,False,1.0,1.0,0.0,discovered_retained
gpt-5.1,gpt-4o-mini,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4o-mini_r007.log,30,464.0,True,16.0,18.0,True,False,0.2,0.0,0.0,discovered_then_abandoned
gpt-5.1,gpt-4o-mini,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4o-mini_r008.log,29,330.0,True,4.0,4.0,True,False,0.038461538461538464,0.0,0.0,discovered_then_abandoned
gpt-5.1,gpt-4o-mini,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4o-mini_r009.log,30,448.0,True,5.0,30.0,False,False,1.0,1.0,0.0,discovered_retained
gpt-5.1,gpt-4o-mini,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4o-mini_r010.log,29,440.0,True,3.0,3.0,True,False,0.037037037037037035,0.0,0.0,discovered_then_abandoned
gpt-5.1,gpt-4o-mini,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4o-mini_r011.log,30,600.0,True,6.0,30.0,False,False,1.0,1.0,0.0,discovered_retained
gpt-5.1,gpt-4o-mini,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4o-mini_r012.log,30,612.0,True,4.0,30.0,False,False,1.0,1.0,0.0,discovered_retained
gpt-5.1,gpt-4o-mini,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-5.1_vs_gpt-4o-mini_r013.log,29,366.0,False,,,False,False,,0.0,0.0,never_discovered
